dataset,source,title,author,url,text,word_count
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"4 Yet in all this ornament there is not one cusp, one finial that is useless—not a stroke of the chisel is in vain; the grace and luxuriance of it all are visible—sensible rather—even to the uninquiring eye; and all its minuteness does not diminish the majesty, while it increases the mystery, of the noble and unbroken vault. It is not less the boast of some styles that they can bear ornament, than of others that they can do without it; but we do not often enough reflect that those very styles, of so haughty simplicity, owe part of their pleasurableness to contrast, and would be wearisome if universal.",109
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"They are but the rests and monotones of the art; it is to its far happier, far higher, exaltation that we owe those fair fronts of variegated mosaic, charged with wild fancies and dark hosts of imagery, thicker and quainter than [Pg 34] ever filled the depth of midsummer dream; those vaulted gates, trellised with close leaves; those window-labyrinths of twisted tracery and starry light; those misty masses of multitudinous pinnacle and diademed tower; the only witnesses, perhaps that remain to us of the faith and fear of nations. But of them, and their life, and their toil upon the earth, one reward, one evidence, is left to us in those gray heaps of deep-wrought stone.",116
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"How difficult must the maintenance of that authority be, which, while it has to restrain the hostility of all the worst principles of man, has also to restrain the disorders of his best—which is continually assaulted by the one, and betrayed by the other, and which regards with the same severity the lightest and the boldest violations of its law! There are some faults slight in the sight of love, some errors slight in the estimate of wisdom; but truth forgives no insult, and endures no stain.",87
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"We do not enough consider this; nor enough dread the slight and continual occasions of offence against her. I do not mean to diminish the blame of the injurious and malicious sin, of the selfish and deliberate falsity; yet it seems to me, that the shortest way to check the darker forms of deceit is to set watch more scrupulous against those which have mingled, unregarded and unchastised, with the current of our life.",74
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Do not think of one falsity as harmless, and another as slight, and another as unintended. Cast them all aside: they may be light and accidental; but they are an ugly soot from the smoke of the pit, for all that; and it is better that our hearts should be swept clean of them, without over care as to which is largest or blackest.",64
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Speaking truth is like writing fair, and comes only by practice; it is less a matter of will than of habit, and I doubt if any occasion can be trivial which permits the practice and formation of such a habit. And seeing that of all sin there is, perhaps, no one more flatly opposite to the Almighty, no one more ""wanting the good of virtue and of being,"" than this of lying, it is surely a strange insolence to fall into the foulness of it on light or on no temptation, and surely becoming an honorable man to resolve that, whatever semblances or fallacies the necessary course of his life may compel him to bear or to believe, none shall disturb the serenity of his voluntary actions, nor diminish the reality of his chosen delights.",135
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"If this be just and wise for truth's sake, much more is it necessary for the sake of the delights over which she has influence. I have before endeavored to show its range and power in painting; and I believe a volume, instead of a chapter, might be written on its authority over all that is great in architecture.",59
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"The lie can consist only in an assertion of its existence (which is never for one instant made, implied, or believed), or else in false statements of forms and colors (which are, indeed, made and believed to our great loss, continually). But in architecture another and a less subtle, more contemptible, violation of truth is possible; a direct falsity of assertion respecting the nature of material, or the quantity of labor.",71
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"And this is, in the full sense of the word, wrong; it is as truly deserving of reprobation as any other moral delinquency; it is unworthy alike of architects and of nations; and it has been a sign, wherever it has widely and with toleration existed, of a singular debasement of the arts; that it is not a sign of worse than this, of a general want of severe probity, can be accounted for only by our knowledge of the strange separation which has for some centuries existed between the arts and all other subjects of human intellect, as matters of conscience. This withdrawal of conscientiousness from among the faculties concerned with art, while it has [Pg 39] destroyed the arts themselves, has also rendered in a measure nugatory the evidence which otherwise they might have presented respecting the character of the respective nations among whom they have been cultivated; otherwise, it might appear more than strange that a nation so distinguished for its general uprightness and faith as the English, should admit in their architecture more of pretence, concealment, and deceit, than any other of this or of past time.",191
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"If there were no other causes for the failures which of late have marked every great occasion for architectural exertion, these petty dishonesties would be enough to account for all. We may not be able to command good, or beautiful, or inventive architecture; but we can command an honest architecture: the meagreness of poverty may be pardoned, the sternness of utility respected; but what is there but scorn for the meanness of deception?",73
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Architectural Deceits are broadly to be considered under three heads:— 1st. The suggestion of a mode of structure or support, other than the true one; as in pendants of late Gothic roofs.",32
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"The painting of surfaces to represent some other material than that of which they actually consist (as in the marbling of wood), or the deceptive representation of sculptured ornament upon them. Now, it may be broadly stated, that architecture will be noble exactly in the degree in which all these false expedients are avoided.",54
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Nevertheless, there are certain degrees of them, which, owing to their frequent usage, or to other causes, have so far lost the nature of deceit as to be admissible; as, for instance, gilding, which is in architecture no deceit, because it is therein not understood for gold; while in jewellery it is a deceit, because it is so understood, and therefore altogether to be reprehended. The architect is not bound to exhibit structure; nor are we to complain of him for concealing it, any more than we should regret that the outer surfaces of the human frame conceal much of its anatomy; nevertheless, that building will generally be the noblest, which to an intelligent eye discovers the great secrets of its structure, as an animal form does, although from a careless observer they may be concealed.",136
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Such a structure would be presumed by an intelligent observer, the first time he saw such a roof; and the beauty of its traceries would be enhanced to him if they confessed and followed the lines of its main strength. If, however, the intermediate shell were made of wood instead of stone, and whitewashed to look like the rest,—this would, of course, be direct deceit, and altogether unpardonable.",68
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"There is, however, a certain deception necessarily occurring in Gothic architecture, which relates, not to the points, but to the manner, of support. The resemblance in its shafts and ribs to the external relations of stems and branches, which has been the ground of so much foolish speculation, necessarily induces in the mind of the spectator a sense or belief of a correspondent internal structure; that is to say, of a fibrous and continuous strength from the root into the limbs, and an elasticity communicated upwards, sufficient for the support of the ramified portions.",94
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"The idea of the real conditions, of a great weight of ceiling thrown upon certain narrow, jointed lines, which have a tendency partly to be crushed, and partly to separate and be pushed outwards, is with difficulty received; and the more so when the pillars would be, if unassisted, too slight for the weight, and are supported by external flying buttresses, as in the apse of Beauvais, and other such achievements of the bolder Gothic. Now, [Pg 41] there is a nice question of conscience in this, which we shall hardly settle but by considering that, when the mind is informed beyond the possibility of mistake as to the true nature of things, the affecting it with a contrary impression, however distinct, is no dishonesty, but on the contrary, a legitimate appeal to the imagination.",135
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"For instance, the greater part of the happiness which we have in contemplating clouds, results from the impression of their having massive, luminous, warm, and mountain-like surfaces; and our delight in the sky frequently depends upon our considering it as a blue vault. But we know the contrary, in both instances; we know the cloud to be a damp fog, or a drift of snow flakes; and the sky to be a lightless abyss.",74
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"There is, therefore, no dishonesty, while there is much delight, in the irresistibly contrary impression. In the same way, so long as we see the stones and joints, and are not deceived as to the points of support in any piece of architecture, we may rather praise than regret the dextrous artifices which compel us to feel as if there were fibre in its shafts and life in its branches.",70
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"For the shafts do, indeed, bear as much as they are ever imagined to bear, and the system of added support is no more, as a matter of conscience, to be exhibited, than, in the human or any other form, mechanical provisions for those functions which are themselves unperceived. King's College Chapel, Cambridge, is a piece of architectural juggling, if possible still more to be condemned, because less sublime.",69
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"With deceptive concealments of structure are to be classed, though still more blameable, deceptive assumptions of it—the introduction of members which should have, or profess to have, a duty, and have none. One of the most general instances of this will be found in the form of the flying buttress in late Gothic.",53
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"The use of that member is, of course, to convey support from one pier to another when the plan of the building renders it necessary or desirable that the supporting masses should be divided into groups, the most frequent necessity of this kind arising from the intermediate range of chapels or aisles between the nave or choir walls and their supporting piers. The natural, healthy, and beautiful arrangement is that of a steeply sloping bar of stone, sustained by an arch with its spandril carried farthest down on the lowest side, and dying into the vertical of the outer pier; that pier being, of course, not square, but rather a piece of wall set at right angles to the supported walls, and, if need be, crowned by a pinnacle to give it greater weight.",134
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"There is no objection to this; it is just as lawful to build a pinnacle for its beauty as a tower; but also the buttress became a decorative member; and was used, first, where it was not wanted, and, secondly, in forms in which it could be of no use, becoming a mere tie, not between the pier and wall, but between the wall and the top of the decorative pinnacle, thus attaching itself to the very point where its thrust, if it made any, could not be resisted. In fact, I do not know anything more strange or unwise than the praise lavished upon this lantern; it is one of the basest pieces of Gothic in Europe; its flamboyant traceries of the last and most degraded forms; 5 and its entire plan and decoration resembling, and deserving little more credit than, the burnt sugar ornaments of elaborate confectionery.",149
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Abstract [Pg 44] edly there appears no reason why iron should not be used as well as wood; and the time is probably near when a new system of architectural laws will be developed, adapted entirely to metallic construction. But I believe that the tendency of all present sympathy and association is to limit the idea of architecture to non-metallic work; and that not without reason.",66
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"For architecture being in its perfection the earliest, as in its elements it is necessarily the first, of arts, will always precede, in any barbarous nation, the possession of the science necessary either for the obtaining or the management of iron. Its first existence and its earliest laws must, therefore, depend upon the use of materials accessible in quantity, and on the surface of the earth; that is to say, clay, wood, or stone: and as I think it cannot but be generally felt that one of the chief dignities of architecture is its historical use; and since the latter is partly dependent on consistency of style, it will be felt right to retain as far as may be, even in periods of more advanced science, the materials and principles of earlier ages.",133
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"But whether this be granted me or not, the fact is, that every idea respecting size, proportion, decoration, or construction, on which we are at present in the habit of acting or judging, depends on presupposition of such materials: and as I both feel myself unable to escape the influence of these prejudices, and believe that my readers will be equally so, it may be perhaps permitted to me to assume that true architecture does not admit iron as a constructive material, 7 and that such works as the cast-iron central spire of Rouen Cathedral, or the iron roofs and pillars of our railway stations, and of some of our churches, are not architecture at all. Yet it is evident that metals may, and sometimes must, enter into the construction to a certain extent, as nails in wooden architecture, and therefore as legitimately rivets and solderings in stone; neither can we well deny to the Gothic architect the power of supporting statues, pinnacles, or traceries by iron bars; and if we grant this I do not see how we can help allowing Brunelleschi his iron chain around the dome of Florence, or the builders of Salisbury their elaborate iron binding of the central tower.",204
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"The limit, however, thus determined, is an ultimate one, and it is well in all things to be cautious how we approach the utmost limit of lawfulness; so that, although the employment of metal within this limit cannot be considered as destroying the very being and nature of architecture, it will, if, extravagant and frequent, derogate from the dignity of the work, as well as (which is especially to our present point) from its honesty. For although the spectator is not informed as to the quantity or strength of the cement employed, he will generally conceive the stones of the building to be separable [Pg 46] and his estimate of the skill of the architect will be based in a great measure on his supposition of this condition, and of the difficulties attendant upon it: so that it is always more honorable, and it has a tendency to render the style of architecture both more masculine and more scientific, to employ stone and mortar simply as such, and to do as much as possible with the weight of the one and the strength of the other, and rather sometimes to forego a grace, or to confess a weakness, than attain the one, or conceal the other, by means verging upon dishonesty.",211
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Nevertheless, where the design is of such delicacy and slightness as, in some parts of very fair and finished edifices, it is desirable that it should be; and where both its completion and security are in a measure dependent on the use of metal, let not such use be reprehended; so only that as much is done as may be, by good mortar and good masonry; and no slovenly workmanship admitted through confidence in the iron helps; for it is in this license as in that of wine, a man may use it for his infirmities, but not for his nourishment. And, in order to avoid an over use of this liberty, it would be well to consider what application may be conveniently made of the dovetailing and various adjusting of stones; for when any artifice is necessary to help the mortar, certainly this ought to come before the use of metal, for it is both safer and more honest.",160
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"I cannot see that any objection can be made to the fitting of the stones in any shapes the architect pleases: for although it would not be desirable to see buildings put together like Chinese puzzles, there must always be a check upon such an abuse of the practice in its difficulty; nor is it necessary that it should be always exhibited, so that it be understood by the spectator as an admitted help, and that no principal stones are introduced in positions apparently impossible for them to retain, although a riddle here and there, in unimportant features, may sometimes serve to draw the eye to the masonry, and make it interesting, as well as to give a delightful sense of a kind of necromantic power in the architect. 4.); where the maintenance of the visibly separate stones, alternate marble and serpentine, cannot be understood until their cross-cutting is seen below.",151
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Lastly, before leaving the subject of structural deceits, I would remind the architect who thinks that I am unnecessarily and narrowly limiting his resources or his art, that the highest greatness and the highest wisdom are shown, the first by a noble submission to, the second by a thoughtful providence for, certain voluntarily admitted restraints. The Divine Wisdom is, and can be, shown to us only in its meeting and contending with the difficulties which are voluntarily, and for the sake of that contest , admitted by the Divine Omnipotence: and these difficulties, observe, occur in the form of natural laws or ordinances, which might, at many times and in countless ways, be infringed with apparent advantage, but which are never infringed, whatever costly arrangements or adaptations their observance may necessitate for the accomplishment of given purposes.",137
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"The example most apposite to our present subject is the structure of the bones of animals. The elephant or rhinoceros, had the earthy part of their bones been made of diamond, might have been as agile and light as grasshoppers, and other animals might have been framed far more magnificently colossal than any that walk the earth.",57
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"But the architecture of animals here , is appointed by God to be a marble architecture, not a flint nor adamant architecture; and all manner of expedients are adopted to attain the utmost degree of strength and size possible under that great limitation. These may be generally defined as the inducing the supposition of some form or material which does not actually exist; as commonly in the painting of wood to represent marble, or in the painting of ornaments in deceptive relief, &c.",83
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"This is, of course, gross degradation; it destroys much of the dignity even of the rest of the building, and is in the very strongest terms to be reprehended. The roof of the Sistine Chapel has much architectural design in grissaille mingled with the figures of its frescoes; and the effect is increase of dignity.",55
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"That the architecture is so closely associated with the figures, and has so grand fellowship with them in its forms and cast shadows, that both are at once felt to be of a piece; and as the figures must necessarily be painted, the architecture is known to be so too. That so great a painter as Michael Angelo would always stop short in such minor parts of his design, of the de [Pg 49] gree of vulgar force which would be necessary to induce the supposition of their reality; and, strangely as it may sound, would never paint badly enough to deceive.",102
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"But though right and wrong are thus found broadly opposed in works severally so mean and so mighty as the roof of Milan and that of the Sistine, there are works neither so great nor so mean, in which the limits of right are vaguely defined, and will need some care to determine; care only, however, to apply accurately the broad principle with which we set out, that no form nor material is to be deceptively represented. Whether it be on wood or on stone, or, as will naturally be supposed, on plaster, does not matter.",96
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Whatever the material, good painting makes it more precious; nor can it ever be said to deceive respecting the ground of which it gives us no information. Verona and Venice are now seen deprived of more than half their former splendor; it depended far more on their frescoes than their marbles.",51
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"But to cover brick with cement, and to divide this cement with joints that it may look like stone, is to tell a falsehood; and is just as contemptible a procedure as the other is noble. So long as the painting is confessed—yes; but if, even in the slightest degree, the sense of it be lost, and the thing painted be supposed real—no.",63
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"The certainty of flat surface being thus secured, the figures, though the size of life, do not deceive, and the artist thenceforward is at liberty to put forth his whole power, and to lead us through fields and groves, and depths of pleasant landscape, and to soothe us with the sweet clearness of far off sky, and yet [Pg 50] never lose the severity of his primal purpose of architectural decoration. In the Camera di Correggio of San Lodovico at Parma, the trellises of vine shadow the walls, as if with an actual arbor; and the troops of children, peeping through the oval openings, luscious in color and faint in light, may well be expected every instant to break through, or hide behind the covert.",125
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"The grace of their attitudes, and the evident greatness of the whole work, mark that it is painting, and barely redeem it from the charge of falsehood; but even so saved, it is utterly unworthy to take a place among noble or legitimate architectural decoration. We may thus apply the rule to the highest, as well as the art of daily occurrence, always remembering that more is to be forgiven to the great painter than to the mere decorative workman; and this especially, because the former, even in deceptive portions, will not trick us so grossly; as we have just seen in Correggio, where a worse painter would have made the thing look like life at once.",117
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"There is, however, in room, villa, or garden decoration, some fitting admission of trickeries of this kind, as of pictured landscapes at the extremities of alleys and arcades, and ceilings like skies, or painted with prolongations upwards of the architecture of the walls, which things have sometimes a certain luxury and pleasureableness in places meant for idleness, and are innocent enough as long as they are regarded as mere toys. But in architecture of a higher rank, how much more is it to be condemned?",85
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"I have made it a rule in the present work not to blame specifically; but I may, perhaps, be permitted, while I express my sincere admiration of the very noble entrance and general architecture of the British Museum, to express also my regret that the noble granite foundation of the staircase should be mocked at its landing by an imitation, the more blameable because tolerably successful. The only effect of it is to cast a suspicion upon the true stones below, and upon every bit of granite afterwards encountered.",89
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"But even this, however derogatory to the noble architecture around it, is less painful than the want of feeling with which, in our cheap modern churches, we suffer the wall decorator to erect about the altar frameworks and pediments daubed with mottled color, and to dye in the same fashions such skeletons or caricatures of columns as may emerge above the pews; this is not merely bad taste; it is no unimportant or excusable error which brings even these shadows of vanity and falsehood into the house of prayer. It may be in our power to make it beautiful, but let it at least be pure; and if we cannot permit much to the architect, do not let us permit anything to the upholsterer; if we keep to solid stone and solid wood, whitewashed, if we like, for cleanliness' sake (for whitewash has so often been used as the dress of noble things that it has thence received a kind of nobility itself), it must be a bad design indeed which is grossly offensive.",174
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"I recollect no instance of a [Pg 52] want of sacred character, or of any marked and painful ugliness, in the simplest or the most awkwardly built village church, where stone and wood were roughly and nakedly used, and the windows latticed with white glass. But the smoothly stuccoed walls, the flat roofs with ventilator ornaments, the barred windows with jaundiced borders and dead ground square panes, the gilded or bronzed wood, the painted iron, the wretched upholstery of curtains and cushions, and pew heads and altar railings, and Birmingham metal candlesticks, and, above all, the green and yellow sickness of the false marble—disguises all, observe; falsehoods all—who are they who like these things?",114
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Perhaps not to religion (though I cannot but believe that there are many to whom, as to myself, such things are serious obstacles to the repose of mind and temper which should precede devotional exercises); but to the general tone of our judgment and feeling—yes; for assuredly we shall regard, with tolerance, if not with affection, whatever forms of material things we have been in the habit of associating with our worship, and be little prepared to detect or blame hypocrisy, meanness, and disguise in other kinds of decoration when we suffer objects belonging to the most solemn of all services to be tricked out in a fashion so fictitious and unseemly. Nevertheless, nature herself does not dispense with such semblance, but uses light for it; and I have too great a love for old and saintly art to part with its burnished field, or radiant nimbus; only it should be used with respect, and to express magnificence, or sacredness, and not in lavish vanity, or in sign painting.",169
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Of other and less common modes of disguising surface, as of powder of lapis lazuli, or mosaic imitations of colored stones, I need hardly speak. The rule will apply to all alike, that whatever is pretended, is wrong; commonly enforced also by the exceeding ugliness and insufficient appearance of such methods, as lately in the style of renovation by which half the houses in Venice have been defaced, the brick covered first with stucco, and this painted with zigzag veins in imitation of alabaster.",84
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"But there is one more form of architectural fiction, which is so constant in the great periods that it needs respectful judgment. It is well known, that what is meant by a church's being built of marble is, in nearly all cases, only that a veneering of marble has been fastened on the rough brick wall, built with certain projections to receive it; and that what appear to be massy stones, are nothing more than external slabs.",77
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"If it be clearly understood that a marble facing does not pretend or imply a marble wall, there is no harm in it; and as it is also evident that, when very precious stones are used, as jaspers and serpentines, it must become, not only an extravagant and vain increase of expense, but sometimes an actual impossibility, to obtain mass of them enough to build with, there is no resource but this of veneering; nor is there anything to be alleged [Pg 54] against it on the head of durability, such work having been by experience found to last as long, and in as perfect condition, as any kind of masonry. It is, therefore, to be considered as simply an art of mosaic on a large scale, the ground being of brick, or any other material; and when lovely stones are to be obtained, it is a manner which should be thoroughly understood, and often practised.",156
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Nevertheless, as we esteem the shaft of a column more highly for its being of a single block, and as we do not regret the loss of substance and value which there is in things of solid gold, silver, agate, or ivory; so I think the walls themselves may be regarded with a more just complacency if they are known to be all of noble substance; and that rightly weighing the demands of the two principles of which we have hitherto spoken—Sacrifice and Truth, we should sometimes rather spare external ornament than diminish the unseen value and consistency of what we do; and I believe that a better manner of design, and a more careful and studious, if less abundant decoration would follow, upon the consciousness of thoroughness in the substance. But it is not less true, that such practices are essentially unarchitectural; and while we cannot say that there is actual danger in an over use of them, seeing that they have been always used most lavishly in the times of most noble art, yet they divide the work into two parts and kinds, one of less durability than the other, which dies away from it in process of ages, and leaves it, unless it have noble qualities of its own, naked and bare.",215
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"That enduring noblesse I should, therefore, call truly architectural; and it is not until this has been secured that the accessory power of painting may be called in, for the delight of the immediate time; nor this, as I think, until every resource of a more stable kind has been exhausted. The true colors of architecture are those of natural stone, and [Pg 55] I would fain see these taken advantage of to the full.",75
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Of stained and variegated stone, the quantity is unlimited, the kinds innumerable; where brighter colors are required, let glass, and gold protected by glass, be used in mosaic—a kind of work as durable as the solid stone, and incapable of losing its lustre by time—and let the painter's work be reserved for the shadowed loggia and inner chamber. This is the true and faithful way of building; where this cannot be, the device of external coloring may, indeed, be employed without dishonor; but it must be with the warning reflection, that a time will come when such aids must pass away, and when the building will be judged in its lifelessness, dying the death of the dolphin.",117
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Mark's, are more warmly filled, and more brightly touched, by every return of morning and evening rays; while the hues of our cathedrals have died like the iris out of the cloud; and the temples whose azure and purple once flamed above the Grecian promontories, stand in their faded whiteness, like snows which the sunset has left cold. The last form of fallacy which it will be remembered we had to deprecate, was the substitution of cast or machine work for that of the hand, generally expressible as Operative Deceit.",90
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Ornament, as I have often before observed, has two entirely distinct sources of agreeableness: one, that of the ab [Pg 56] stract beauty of its forms, which, for the present, we will suppose to be the same whether they come from the hand or the machine; the other, the sense of human labor and care spent upon it. How great this latter influence we may perhaps judge, by considering that there is not a cluster of weeds growing in any cranny of ruin which has not a beauty in all respects nearly equal, and, in some, immeasurably superior, to that of the most elaborate sculpture of its stones: and that all our interest in the carved work, our sense of its richness, though it is tenfold less rich than the knots of grass beside it; of its delicacy, though it is a thousand fold less delicate; of its admirableness, though a millionfold less admirable; results from our consciousness of its being the work of poor, clumsy, toilsome man.",168
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Its true delightfulness depends on our discovering in it the record of thoughts, and intents, and trials, and heart-breakings—of recoveries and joyfulnesses of success: all this can be traced by a practised eye; but, granting it even obscure, it is presumed or understood; and in that is the worth of the thing, just as much as the worth of anything else we call precious. It has an intrinsic value besides, which the diamond has not (for a diamond has no more real beauty than a piece of glass); but I do not speak of that at present; I place the two on the same ground; and I suppose that hand-wrought ornament can no more be generally known from machine work, than a diamond can be known from paste; nay, that the latter may deceive, for a moment, the mason's, as the other the jeweller's eye; and that it can be detected only by the closest examination.",156
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Yet exactly as a woman of feeling would not wear false jewels, so would a builder of honor disdain false ornaments. Down with it to the ground, grind it to powder, leave its ragged place upon the wall, rather; you have not paid for it, you [Pg 57] have no business with it, you do not want it.",58
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Nobody wants ornaments in this world, but everybody wants integrity. Leave your walls as bare as a planed board, or build them of baked mud and chopped straw, if need be; but do not rough-cast them with falsehood.",38
